statistic,hashtag,strftime_template,n,tau,start_time,end_time,index,article_count,alexa_mean,alexa_max,alexa_sum
indegree,yesallwhitewomen,%m-%d-%Y,637,0.9757575757575757,2014-06-29 04:00:00 UTC,2014-06-29 04:00:00 UTC,25,8,0.2772613762486127,0.6748057713651499,2.2180910099889015
indegree,yesallwhitewomen,%m-%d-%Y,637,1.0,2014-07-01 04:00:00 UTC,2014-07-01 04:00:00 UTC,26,8,0.2772613762486127,0.6748057713651499,2.2180910099889015
indegree,yesallwhitewomen,%m-%d-%Y,638,1.0,2014-07-07 04:00:00 UTC,2014-07-07 04:00:00 UTC,27,8,0.2772613762486127,0.6748057713651499,2.2180910099889015
indegree,yesallwhitewomen,%m-%d-%Y,639,1.0,2014-07-08 04:00:00 UTC,2014-07-08 04:00:00 UTC,28,8,0.2772613762486127,0.6748057713651499,2.2180910099889015
indegree,yesallwhitewomen,%m-%d-%Y,640,1.0,2014-07-29 04:00:00 UTC,2014-07-29 04:00:00 UTC,29,8,0.2772613762486127,0.6748057713651499,2.2180910099889015
indegree,yesallwhitewomen,%m-%d-%Y,640,1.0,2014-08-22 04:00:00 UTC,2014-08-22 04:00:00 UTC,30,8,0.2772613762486127,0.6748057713651499,2.2180910099889015
indegree,yesallwhitewomen,%m-%d-%Y,641,1.0,2014-09-15 04:00:00 UTC,2014-09-15 04:00:00 UTC,31,9,0.3568257491675916,0.9933407325194229,3.2114317425083243
indegree,yesallwhitewomen,%m-%d-%Y,642,0.9995959595959596,2014-11-14 05:00:00 UTC,2014-11-14 05:00:00 UTC,32,9,0.3568257491675916,0.9933407325194229,3.2114317425083243
indegree,yesallwhitewomen,%m-%d-%Y,642,1.0,2014-11-15 05:00:00 UTC,2014-11-15 05:00:00 UTC,33,9,0.3568257491675916,0.9933407325194229,3.2114317425083243
indegree,yesallwhitewomen,%m-%d-%Y,643,0.9987878787878788,2014-11-26 05:00:00 UTC,2014-11-26 05:00:00 UTC,34,9,0.3568257491675916,0.9933407325194229,3.2114317425083243
indegree,yesallwhitewomen,%m-%d-%Y,643,1.0,2014-12-02 05:00:00 UTC,2014-12-02 05:00:00 UTC,35,9,0.3568257491675916,0.9933407325194229,3.2114317425083243
indegree,yesallwhitewomen,%m-%d-%Y,644,1.0,2015-03-10 04:00:00 UTC,2015-03-10 04:00:00 UTC,36,9,0.3568257491675916,0.9933407325194229,3.2114317425083243
